,title,without_stopwords,date,source,numPunct,numWords,isCap,class
936,Manila conducts COVID-19 vaccination simulation for senior citizens,manila conducts covid-19 vaccination simulation senior citizens,2/18/2021,CNN Philippines,1,7,False,Real
937,Various issues delay delivery of COVID-19 vaccines to PH,various issues delay delivery covid-19 vaccines ph,2/18/2021,CNN Philippines,1,7,False,Real
938,"Lab studies suggest Pfizer, Moderna vaccines can protect against coronavirus variant","lab studies suggest pfizer, moderna vaccines protect coronavirus variant",2/18/2021,CNN Philippines,1,9,False,Real
939,House removes proposal for LGUs to directly buy COVID-19 vaccines,house removes proposal lgus directly buy covid-19 vaccines,2/19/2021,CNN Philippines,1,8,False,Real
940,Galvez appeals for patience after delayed arrival of COVID-19 vaccines,galvez appeals patience delayed arrival covid-19 vaccines,2/19/2021,CNN Philippines,1,7,False,Real
941,Military to play major role in COVID-19 vaccine rollout,military play major role covid-19 vaccine rollout,2/19/2021,CNN Philippines,1,7,False,Real
942,Moderna says no data on how much protection a single COVID-19 vaccine dose provides,moderna says data much protection single covid-19 vaccine dose provides,2/2/2021,CNN Philippines,1,10,False,Real
943,Zuellig Pharma orders 10 ultra-low freezers for COVID-19 vaccines storage,zuellig pharma orders 10 ultra-low freezers covid-19 vaccines storage,2/2/2021,CNN Philippines,2,9,False,Real
944,Which vaccine brands will be best for you based on your age?,vaccine brands best based age?,2/2/2021,CNN Philippines,1,5,False,Real
945,These 'vaccine hunters' are getting their shots ahead of schedule by gaming the system,'vaccine hunters' getting shots ahead schedule gaming system,2/2/2021,CNN Philippines,2,8,False,Real
946,"Serious adverse reactions to COVID-19 vaccines are rare, CDC study says","serious adverse reactions covid-19 vaccines rare, cdc study says",2/20/2021,CNN Philippines,2,9,False,Real
947,Two Floridians attempted to get second doses of the Covid-19 vaccine by dressing as elderly women,two floridians attempted get second doses covid-19 vaccine dressing elderly women,2/21/2021,CNN Philippines,1,11,False,Real
948,"FDA OKs emergency use of Sinovac, says China-made vaccines not ideal for frontliners","fda oks emergency use sinovac, says china-made vaccines ideal frontliners",2/22/2021,CNN Philippines,2,10,False,Real
949,"No indemnification deal with Sinovac for COVID-19 vaccines, Palace says","indemnification deal sinovac covid-19 vaccines, palace says",2/22/2021,CNN Philippines,2,7,False,Real
950,House OKs indemnity fund bill for COVID-19 vaccines on final reading,house oks indemnity fund bill covid-19 vaccines final reading,2/22/2021,CNN Philippines,1,9,False,Real
951,"Nograles on vaccine delivery: PH complying with requirements, now up to manufacturers","nograles vaccine delivery: ph complying requirements, manufacturers",2/23/2021,CNN Philippines,2,7,False,Real
952,No proof COVID-19 vaccine caused deaths€” expert,proof covid-19 vaccine caused deaths€” expert,2/23/2021,CNN Philippines,1,7,False,Real
953,Fake news cited by DILG for COVID-19 vaccine hesitancy among Filipinos,fake news cited dilg covid-19 vaccine hesitancy among filipinos,2/23/2021,CNN Philippines,1,9,False,Real
954,Special envoy to China Mon Tulfo facing probe for illegal use of Sinopharm vaccines,special envoy china mon tulfo facing probe illegal use sinopharm vaccines,2/24/2021,CNN Philippines,0,11,False,Real
955,DOH not consulted on PH's plan to get COVID-19 vaccines before lifting workers' deployment cap,doh consulted ph's plan get covid-19 vaccines lifting workers' deployment cap,2/24/2021,CNN Philippines,3,11,False,Real
956,Cordillera eyes vaccinating residents from farthest towns first,cordillera eyes vaccinating residents farthest towns first,2/24/2021,CNN Philippines,0,7,False,Real
957,DOLE clarifies issue on proposal to trade health workers for COVID-19 vaccines,dole clarifies issue proposal trade health workers covid-19 vaccines,2/24/2021,CNN Philippines,1,9,False,Real
958,Military to coordinate with Moro groups for vaccine distribution,military coordinate moro groups vaccine distribution,2/24/2021,CNN Philippines,0,6,False,Real
959,"Mon Tulfo says 'thousands' of gov't officials, police, military got COVID-19 vaccines from his source","mon tulfo says 'thousands' gov't officials, police, military got covid-19 vaccines source",2/24/2021,CNN Philippines,6,12,False,Fake
960,"The Florida official who set up a vaccine site for affluent ZIP codes and created a VIP list is under investigation, sheriff's office says","florida official set vaccine site affluent zip codes created vip list investigation, sheriff's office says",2/25/2021,CNN Philippines,2,15,False,Real
961,"Johnson & Johnson COVID-19 vaccine is safe and effective, US FDA analysis finds","johnson & johnson covid-19 vaccine safe effective, us fda analysis finds",2/25/2021,CNN Philippines,3,11,False,Real
962,PH negotiating to pay more to expedite delivery of COVID-19 vaccines,ph negotiating pay expedite delivery covid-19 vaccines,2/25/2021,CNN Philippines,1,7,False,Real
963,More than a dozen slum residents in an Indian city say they thought they were being vaccinated. They were part of clinical trials,dozen slum residents indian city say thought vaccinated. part clinical trials,2/26/2021,CNN Philippines,1,11,False,Real
964,IATF approves use of Sinovac's COVID-19 vaccine for health workers,iatf approves use sinovac's covid-19 vaccine health workers,2/26/2021,CNN Philippines,2,8,False,Real
965,I'm pregnant... should I get the COVID-19 vaccine?,i'm pregnant... get covid-19 vaccine?,2/26/2021,CNN Philippines,6,5,False,Real
966,"COVID-19 vaccines allegedly stolen, expired and inappropriately administered in Tennessee county, state investigation finds","covid-19 vaccines allegedly stolen, expired inappropriately administered tennessee county, state investigation finds",2/27/2021,CNN Philippines,3,12,False,Real
967,Duterte officials€˜excited€™ over arrival of Sinovac vaccine,duterte officials€˜excited€™ arrival sinovac vaccine,2/27/2021,CNN Philippines,0,6,False,Real
968,MMDA eyes EDSA busway for faster transport of COVID-19 vaccines,mmda eyes edsa busway faster transport covid-19 vaccines,2/27/2021,CNN Philippines,1,8,False,Real
969,"525,600 AstraZeneca COVID-19 vaccines to arrive on Monday, Palace says","525,600 astrazeneca covid-19 vaccines arrive monday, palace says",2/27/2021,CNN Philippines,3,8,False,Real
970,PH receives first shipment of COVID-19 vaccines,ph receives first shipment covid-19 vaccines,2/28/2021,CNN Philippines,1,6,False,Real
971,Arrival of AstraZeneca COVID-19 vaccines to PH postponed€“ DOH,arrival astrazeneca covid-19 vaccines ph postponed€“ doh,2/28/2021,CNN Philippines,1,8,False,Real
972,Johnson & Johnson's Covid-19 vaccine gets emergency use authorization from US FDA,johnson & johnson's covid-19 vaccine gets emergency use authorization us fda,2/28/2021,CNN Philippines,3,11,False,Real
973,Duterte wants China visit to thank Xi for COVID-19 vaccine donation,duterte wants china visit thank xi covid-19 vaccine donation,2/28/2021,CNN Philippines,1,9,False,Real
974,Pfizer expects to rake in sales of $15 billion from its COVID-19 vaccine this year,pfizer expects rake sales $15 billion covid-19 vaccine year,2/3/2021,CNN Philippines,2,9,False,Real
975,GSK and CureVac plan to develop COVID-19 vaccine against 'multiple emerging variants',gsk curevac plan develop covid-19 vaccine 'multiple emerging variants',2/3/2021,CNN Philippines,3,9,False,Real
976,"PH to request 900,000 more Pfizer vaccine doses from COVAX","ph request 900,000 pfizer vaccine doses covax",2/3/2021,CNN Philippines,1,7,False,Real
977,"Dolly Parton hasn't gotten the coronavirus vaccine yet, even though she donated $1 million for it","dolly parton gotten coronavirus vaccine yet, even though donated $1 million",2/3/2021,CNN Philippines,3,11,False,Real
978,"If your loved one is hesitant to get the COVID-19 vaccine, share this","loved one hesitant get covid-19 vaccine, share",2/3/2021,CNN Philippines,2,7,False,Real
979,Vaccine czar wants 4 Metro Manila hospitals to get first batch of COVID-19 doses,vaccine czar wants 4 metro manila hospitals get first batch covid-19 doses,2/3/2021,CNN Philippines,1,12,False,Real
980,Prisoners in Massachusetts are getting their COVID-19 vaccines -- and reduced sentences,prisoners massachusetts getting covid-19 vaccines -- reduced sentences,2/4/2021,CNN Philippines,3,8,False,Real
981,"Pasay City designates 13 vaccination sites, targets to immunize 130k priority residents","pasay city designates 13 vaccination sites, targets immunize 130k priority residents",2/4/2021,CNN Philippines,1,11,False,Real
982,I've had my COVID-19 vaccine€” now what can I safely do? Your questions answered,i've covid-19 vaccine€” safely do? questions answered,2/4/2021,CNN Philippines,3,8,False,Real
983,A closer look at PH Covid-19 vaccination plan,closer look ph covid-19 vaccination plan,2/4/2021,CNN Philippines,1,6,False,Real
984,"Global COVID-19 vaccine confidence is rising, survey shows","global covid-19 vaccine confidence rising, survey shows",2/4/2021,CNN Philippines,2,7,False,Real
985,"LIST: Priority sectors, subgroups in COVID-19 vaccination program","list: priority sectors, subgroups covid-19 vaccination program",2/5/2021,CNN Philippines,3,7,False,Real
986,Are COVID-19 vaccines safe for cancer patients? Here is what cancer experts say,covid-19 vaccines safe cancer patients? cancer experts say,2/5/2021,CNN Philippines,2,8,False,Real
987,Mandaluyong to conduct house-to-house COVID-19 vaccination for bedridden residents,mandaluyong conduct house-to-house covid-19 vaccination bedridden residents,2/5/2021,CNN Philippines,3,7,False,Real
988,Covid-19 vaccine rollout puts a spotlight on unequal internet access,covid-19 vaccine rollout puts spotlight unequal internet access,2/5/2021,CNN Philippines,1,8,False,Real
989,COVID-19 vaccine cold chain service provider to be determined before end-February,covid-19 vaccine cold chain service provider determined end-february,2/5/2021,CNN Philippines,2,8,False,Real
990,Johnson & Johnson asks US FDA to authorize its COVID-19 vaccine,johnson & johnson asks us fda authorize covid-19 vaccine,2/5/2021,CNN Philippines,2,9,False,Real
991,Local government ramp up preparations for Covid-19 vaccine rollout,local government ramp preparations covid-19 vaccine rollout,2/5/2021,CNN Philippines,1,7,False,Real
992,CHED and DepEd: No final list yet of schools eyed as Covid-19 vaccination sites,ched deped: final list yet schools eyed covid-19 vaccination sites,2/7/2021,CNN Philippines,2,10,False,Real
993,Duterte asks Reds to allow safe COVID-19 vaccine transport,duterte asks reds allow safe covid-19 vaccine transport,2/8/2021,CNN Philippines,1,8,False,Real
994,South Africa pauses AstraZeneca vaccine rollout after study shows it offers less protection against variant,south africa pauses astrazeneca vaccine rollout study shows offers less protection variant,2/8/2021,CNN Philippines,0,12,False,Real
995,"Communist rebels vow unimpeded transport of COVID-19 vaccines, urge gov't not to tap military","communist rebels vow unimpeded transport covid-19 vaccines, urge gov't tap military",2/9/2021,CNN Philippines,3,11,False,Real
996,How to prepare for your COVID-19 vaccination€” advice from Dr. Wen,prepare covid-19 vaccination€” advice dr. wen,2/9/2021,CNN Philippines,2,7,False,Real
997,City of Manila starts online registration for free COVID-19 vaccines,city manila starts online registration free covid-19 vaccines,1/1/2021,CNN Philippines,1,8,False,Real
998,Duque: WHO emergency listing to hasten PH's review of Pfizer vaccines,duque: emergency listing hasten ph's review pfizer vaccines,1/1/2021,CNN Philippines,2,8,False,Real
999,DOH to revoke licenses of doctors caught injecting unregistered COVID-19 vaccines,doh revoke licenses doctors caught injecting unregistered covid-19 vaccines,1/1/2021,CNN Philippines,1,9,False,Real
1000,Filipino nurse who administered first COVID-19 vaccine in UK urges Filipinos to get vaccinated,filipino nurse administered first covid-19 vaccine uk urges filipinos get vaccinated,1/11/2021,CNN Philippines,1,11,False,Real
1001,"Vaccine czar eyes jabs by February, but Filipinos may need to endure pandemic until 2023","vaccine czar eyes jabs february, filipinos may need endure pandemic 2023",1/11/2021,CNN Philippines,1,11,False,Real
1002,"Can Filipinos choose their vaccines? 'Walang pilian, pilitan' says Malaca±ang","filipinos choose vaccines? 'walang pilian, pilitan' says malaca±ang",1/11/2021,CNN Philippines,4,8,False,Real
1003,Gov't to monitor severe COVID-19 vaccine side effects,gov't monitor severe covid-19 vaccine side effects,1/11/2021,CNN Philippines,2,7,False,Real
1004,"US hospitals thought they'd see COVID-19 vaccine shortages. Sometimes, they have to throw away doses","us hospitals thought they'd see covid-19 vaccine shortages. sometimes, throw away doses",1/11/2021,CNN Philippines,4,12,False,Fake
1005,LIST: Local governments secure vaccine doses in advance,list: local governments secure vaccine doses advance,1/11/2021,CNN Philippines,1,7,False,Real
1006,Senators cry foul over Roque€™s remark Filipinos can't be choosy with COVID-19 vaccine brand,senators cry foul roque€™s remark filipinos can't choosy covid-19 vaccine brand,1/12/2021,CNN Philippines,2,11,False,Real
